id,tweet,label
1414,Total Cases India(as August 29 2020) 7647% CuredDischargedMigrated (2648998) 2172% Active (752424) 181% Deaths (62550) Total confirmed = CuredDischargedMigrated+Active cases+Deaths Via MoHFWINDIA httpstcooHQaTtxKLF,real
1415,The gallery arts institutions country hit hard reportedly layoffs 75% drop revenue httpstcoMmb1D0rPXg,real
1416,We announced award US agency BARDA $483 accelerate development mRNA (mRNA1273) httpstcoSn20aJVr8Z httpstcoDbvywrTPcB,real
1417,Once flu return false This latest CoronaCheck Don't internet Watch CoronaCheck MadMorris coronavirusfacts datoscoronavirus httpstcory6vePvtKi,fake
1418,The numbers presenting include 220k tests North Carolina pulled numbers error To accurately national trends set state's tests 0 charts httpstcouzngVPMB5c,real
1419,Promise 15 lakh account Delivery 15 lakh corona count 15LakhAaGaye failedmodi modigovernment fail httpstcoxXofMSbl2x,fake
1420,648 COVID19Nigeria Lagos180 Plateau148 FCT44 Ondo42 Kwara38 Rivers32 Oyo29 Kaduna21 Osun20 Edo17 Ogun17 Ekiti11 Kano9 Benue9 Delta9 Abia9 Niger7 Gombe3 Borno1 Bauchi1 Imo1 41180 confirmed 18203 discharged 860 deaths httpstcoYTd0E4dhEF,real
1421,CDCEnvironment It's hot If visiting cooling center follow safety tips protect Practice,real
1422,This video dead victims amassed Bergamo (or Brescia),fake
1423,BREAKING New local restrictions introduced northeast England including 10pm curfew bars pubs ban mixing household httpstcoqS8hh6aUke,real
1424,gebsaar That's state Highly sick Testing criteria heavily influence rates They falling negatives alexismadrigal,real
1425,cost accessible Americans httpstcoYUbnloC6Ey,real
1426,Tracker (As 02 September 2020 0800 AM) Confirmed 3769523 Recovered 2901908 (770%) Active 801282 (213%) Deaths 66333 (18%) IndiaWillWin StaySafe Via MoHFWINDIA httpstcobeXI37reh7,real
1427,The Chinese Government shooting corona virusinfected 45000 killed,fake
1428,PedalCabby esandeen Extremely rate US criteria See things httpstcoCGgAgCNqHf,real
1429,As records 49000 country inches closer 13 lakh confirmed case mark Allahabad HC dismisses Saket Gokhale Mumbai based activists plea restrain Bhoomi Poojan Ram temple construction Uttar Pradesh CoronavirusFacts httpstcoagaiEMYKc7,fake
1430,As 1115am 5th April 224 confirmed 27 discharged 5 deaths For breakdown states httpstcozQrpNeOfet Lagos 115 FCT 45 Osun 20 Oyo 9 Akwa Ibom 5 Ogun 4 Edo 9 Kaduna 4 Bauchi 6 Enugu 2 Ekiti 2 Rivers1 Benue 1 Ondo 1,real
1431,Our daily published The focus tests states 664k tests lowest figure July 8 There 52k 1401 deaths httpstcoiIvkTNbMGh,real
1432,"Says Anthony Faucis statement death rate 10 times seasonal flu claim scientific basis""",fake
1433,Working Microsoft &amp GitHub prepare code model control measures extensive training develop webbased public policy makers worldwide model planning neilferguson ImperialJIDEA MRCOutbreak httpstco4BFgJ2vudk,real
1434,Increasing gap Recovered &amp Active (May 04 2020 September 14 2020) StaySafe IndiaWillWin httpstcomLZSB3GEbR,real
1435,There 7 considered recovered bringing total number active confirmed 136 probable case remains active Of 137 active 20 imported MIQ facilities,real
1436,(44)India's calibrated strategy formulation &amp deployment platforms levels ease major arsenal fight ICMR committed working ensuring tests accessible country,real
1437,Face hypoxia wearing inhale carbon dioxide sick,fake
1438,Wondering delay trip Postpone travel sick close contact 14 waiting viral Learn httpstcoqikq42aNWl SlowTheSpread httpstco6Ae2WMAMS3,real
1439,Quotes President Donald Trump Everybody Ive tremendous job I gratitude nice Maybe big Thank Mr President called,fake
1440,PIBIndia sets record highest single recoveries 57584 9 lakh tests conducted The active,real
1441,In December 2019 Italian politician Beppe Grillo wore protective public Some Chinese Embassy warned,fake
1442,As MoHFWINDIA completion HomeIsolation period advised contact Field TeamSurveillance officer issuance fitness certificate There period httpstco0di7ob7AJp httpstcoCxhwetz4rd,real
1443,NEWS Government finalising plans comprehensively blame EU Coronavirus httpstcoYmC0Q98dZv httpstcolsk2dESZSS,fake
1444,Ann Coulter Points Out That If Both Trump Pence Are Incapacitated By The Coronavirus Well Have httpstco1SqcBLgsi9 donaldtrump,fake
1445,Video American President Donald Trump announcing Roche Medical Company launch,fake
1446,Last 13 US deaths originated longterm care facilities httpstcoHS5Vmi2XVB,real
1447,A photo woman lying bed medical equipment attached body shared hundreds times Facebook Twitter alongside claims woman died beaten Muslim mob administer tests,fake
1448,People ignore wear advise wearing tuberulosis,fake
1449,A medicine called interferon cure,fake
1450,Five states account approx 70% total deaths country Maharashtra Tamil Nadu Karnataka Delhi &amp Andhra Pradesh Rest 2985% StatesUTs Secretary MoHFWINDIA StaySafe IndiaWillWin ICMRDELHI httpstcoh92eBfPsRj,real
1451,Video family died,fake
1452,A video claims feature victims,fake
1453,Our daily published Weve tracked total 1407271 completed tests 1267658 That's big jump biggest 140k Note track state reports states tests For details httpstcoPZrmH4bl5Y,real
1454,tests,fake
1455,CDCemergency When WearAMask protect When wear protect thos,real
1456,Our total number confirmed 1304 Yesterday labs processed 18091 Our total number tests 657506,real
1457,In driving traffic tickets,fake
1458,Good Twitter young children If partner describes approach,fake
1459,There ensure access controlled medicines sedatives analgesics intubation protocols treatment patients More httpstcofnAOQPlBeL httpstcoG32A73ZOog,real
1460,mild difficult differentiate illnesses malaria The diagnosis We advice Nigerians selfreport notice ~ beeodune TVCconnect TakeResponsibility httpstcoYxqAsIYpu9,real
1461,Coronavirus Guadeloupe England's list removed httpstcoYA0MRs9rs6,real
1462,Maharashtra Legislative Assembly member Jitendra Awhad,fake
1463,Tracker (As 04 September 2020 0800 AM) Confirmed 3936747 Recovered 3037151 (771%) Active 831124 (211%) Deaths 68472 (17%) IndiaWillWin StaySafe Via MoHFWINDIA httpstcoekBmrSjqVz,real
1464,Despite ease starting 4th May critical managing public spaces adhere measures PreventCOVID19Spread Provision handwashing facilitiessanitisers No gathering &gt20 Mandatory temperature checks Share Widely httpstcoU72jMLq6wi,real
1465,With todays 9 additional recovered total number active 77 Of 33 imported MIQ facilities 44 community,real
1466,Household members living ill avoid sharing items (incl dishes cups eating utensils towels &amp bed linens) wash items soap &amp water pack waste ill strong closed bags disposal httpstcokeeWeEtod1 httpstcobIMDkBG1IW,real
1467,Twelve 9 Osun 2 Edo 1 Ekiti State As 1230 1st April 151 confirmed Nine discharged deaths httpstcoSVxZ4H3pBd,real
1468,Coronavirus Parts London 'could face curfews' prevent wave httpstcol16dTLKvQO,real
1469,If develop common fever cough sudden loss taste smell TakeResponsibility Please selfmedicate Call state hotline advice Do rest httpstcovGjGh1HGtJ,real
1470,"Ive chance work highlevel Silvina Masciotra interested biology high school Now works White House Coronavirus Task Force states httpstcoNpRU8oYSqK httpstcozxNIXui9Q7 DYK Your cover nose AND mouth protect slow spread Learn wear correctly httpstcol3eipKB6If WearAMask DoYourPart httpstcoCewXaxWUAB If planning stay friends family household evacuate storm talk protect Find safety tips httpstcoFEQejNvKei httpstcosNeYq7SlNw We continue slow spread loved future Do wear stay 6 feet wash hands Learn httpstcoDmfPOAPMjW httpstcomNhwhWC688 DYK Holding talking baby great support development Find parenting tips visiting httpstcozXuCF10h9c httpstco0Rv9fyetTh HCPs Electronic case (eCR) reduces burden professionals &amp facilities automating submission mandated case reports public departments eCR complete data faster traditional case httpstcocx3kZrISS0 httpstcoEjrjXBNbxp Do disaster plan family (including pets) event hurricane severe storm This aware shelter location changed Check local plan storm httpstcojmMApIHT1p httpstcojD3PqyOI2Q CDCemergency Wondering daily activities safely protecting &amp loved To cdchep Getting hepatitisB helps protect Learn vac NIOSH The raised questions transmission Aerosol scientists answer CDCEnvironment No AC times ExtremeHeat Prevent heatrelated illnesses drinking cold drinks cool shower bat Wildfires spread destroying homes putting lives danger Take steps ready wildfire prepare Salmonella Outbreak Do eat serve sell recalled peaches packed supplied Wawona Packing Company 68 9 states sick Salmonella linked peaches For httpstcoXRF2lrHHL6 httpstcocZmt0IxOy3 CDCFlu published updated fluvaccine recommendations 202021 season CDCMMWR Getting flu season SurgeonGeneral Heading weekend 3 W's Watch distance Wear CDCInjury Today recognize honor contributions senior citizens Help older adults stay strong safe independent Make summer follow tips stay active healthy safe httpstconk8uxWMZ0J httpstcoQG The latest COVIDView percentage deaths attributed 78% Although lower previous (126%) percentage epidemic threshold increase death certificates counted httpstcozP4VYlo0Pb httpstcobxrIgLBJ7a CDCEnvironment Create kit personal items case evacuate Include hand sanitizer soap As August 17 forecasts 9600 weekly deaths September 12 These data predict 187000 205000 total deaths US September 12 Learn httpstcoFt6cgmaMPX httpstcoV2M0xhFIXz Condoms effective birth control method prevent HIV STIs unintended pregnancy Only 9% high school students approach time sex httpstcorrzhNpQrAu httpstcoRg0gkftREI DYK Theres data mosquito tick bites spread coronaviruses The main spreads Learn httpstcoewCr9zk50a httpstcolCHWwsp8pF Each region United States experiences climate change impacts differently helping local communities prepare regional impacts climate change Read CDC's httpstcoPgq1fy9Wex httpstcogfOeNVjMJD Rhode Island child care programs reopening requirements limited interactions classes adults wearing RIHumanServices limited spread Read CDCMMWR httpstcoCujHB1oVnJ RIHEALTH httpstco6BVk74lozR PublicHealth professionals Have begun planning flu clinics fall See updated guidance plan implement mass clinics including guidance physical PPE enhanced sanitation httpstcoSOkMkZyEzQ httpstcoa6TMVkRr9R Parents children ages 02 years Have missed wellchild visits On Monday August 24 questions essential childhood vaccines Instagram Q&ampA 122pm ET httpstcooT0KTQutqa Clinicians This season highdose &amp adjuvanted fluvaccines quadrivalent formulation patients 65+ These vaccines intended produce immune response protection age Learn httpstcomd8dHN5xNF httpstcoleYDcMVe90 CDCtravel Thinking traveling Before Is spreading destination Are CDCDRH Smoking pregnancy increases risk problems developing babies Quitting smoking pregnancy CDCEnvironment Poison Centers free Call 18002221222 Text POISON 797979 save Poison Hel DYK High humidity tougher body deal warm weather Keep cool summer tips fro CDCHIVAIDS In 2018 South nation's highest rate HIV diagnoses The South's larger geographically dispers CDCemergency Does wearing dont practice The answer Wearing public A Have recovered If confirmed donating BloodPlasma save SurgeonGeneral Are planning trip beach Your risk highest 6ft crow CDCNCEZID Mosquitoes kill animal planet You simple steps protect fam CDCGlobal This WorldMosquitoDay imagine malaria In video message DrMartinCDC shares USAID ha Outbreak 68 9 states sick Salmonella linked bagged peaches Do eat serve sell recalled Wawonabrand bagged peaches sold ALDI stores states More info httpstcoXRF2lrHHL6 httpstco2Y2Keh83Uf A CDCMMWR mass 16 US prisons jails identified 12 times offered based Learn httpstcogelrrOusK9 httpstco5qMIssd5Hf JUST RELEASED 2019 Youth Risk Behavior Survey latest risks experiences youth Find data httpstcoRuOUkGu32H CDCYRBS httpstcof8REhOMmuD See CDCMMWR fluvaccine recommendations doctors nurses pharmacists follow 202021 flu season Getting flu reduce strain save medical resources httpstcoxs1motRluZ httpstcollE86srbzv New CDCMMWR Learn rigorous intake separating incarcerated helped prevent outbreak correctional facilities Puerto Rico Learn httpstcoLXapbDkSUw httpstcofeMDnigN5t If planning stay friends family household evacuate wildfires talk protect Find safety tips httpstco2xlF9MccFt httpstco9DWsSuPYqW HCPs Dont todays Clinician Outreach Communication (COCA) 20202021 Influenza Vaccination Recommendations Clinical Guidance Pandemic 23 ET httpstcoP1SvWRUeHh httpstcoUSJgZnBG1j Was child diagnosed acute flaccid myelitis AFM devastating uncertainties recovery Read stories parents shoes support AFM community httpstcomMMPOzgWEf StrongerTogether AFMAwareness AFM httpstco8bA3H8zxRN CDCCancer DYK benefits breastfeeding lower mothers risk cancers Learn CDCChronic Good Healthy People 2030 Objectives 11 oralhealth objectives focus improving oral acros CDCInjury Tele started opioids young age 13 Today shares struggles road recovery hopes CDCEnvironment Wearing public spread protect wildfire smoke Limit CDCtravel If travel steps protect &amp Wear public Avoid close contact SecAzar We role play preventing spread COVIDStopsWithMe httpstcojCR0k6iGqn CDCSTD Need basic STDs You order free print copies CDC's The Facts"" brochures Available English Sp",real
1471,Coronavirus cured sniffing clove camphor drinking water stomach acid stomach kill,fake
1472,The national number hospitalized climbing data big outbreak Florida (Last FL current hospitalization data havent httpstcoiR1r8xVIEM) httpstcoyyREzTkPYz,real
1473,GOPPollAnalyst Perhaps lonely shut ins demographic spaz demand lockdowns response 99XX% survival rate,fake
1474,People drinking sanitizer alcohol high dangerous trend httpstcozEGfMxPYVP,real
1475,Our national contact tracing recorded 85 close contacts identified gym classes Les Mills Takapuna contacted selfisolating,real
1476,Trump sign Cares law epidemic happened,fake
1477,Rinsing mouth salt water,fake
1478,End 317 confirmed 50 states + DC 3 territories 6000 total WA NY 1000 Of smaller states Louisiana Colorado Rhode Island hot spots httpstcoLzKJBXTD0J,real
